user_id,month,total_income,total_spending,total_saving,saving_rate,restaurant_ratio,coffee_ratio,shopping_ratio,transport_ratio,electronics_ratio,entertainment_ratio,weekend_spending_ratio,planned_purchase_ratio,online_purchase_ratio,budget_adherence,financial_score,goal_progress,consecutive_budget_success,spending_trend,financial_personality,target_months,financial_risk,will_reach_goal,behavior_label,recommended_action
379,3,1990,4483.67,-2493.67,-1.253,0.0,0.0,0.0,0.0,0.988,0.012,0.242,0.75,1.0,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,4,1990,10776.02,-8786.02,-4.415,0.0,0.002,0.019,0.0,0.957,0.009,0.421,0.846,0.923,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,5,1990,4856.58,-2866.58,-1.44,0.0,0.003,0.028,0.004,0.965,0.0,0.004,1.0,0.833,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,6,1990,3433.86,-1443.86,-0.726,0.0,0.013,0.062,0.0,0.847,0.0,0.0,0.9,0.9,0.0,60,0.0,1,Decreasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,7,1990,894.51,1095.49,0.55,0.066,0.0,0.0,0.032,0.452,0.05,0.059,0.857,0.857,0.525,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,Yes,Balanced,Increase Monthly Savings
379,8,1990,4752.53,-2762.53,-1.388,0.026,0.013,0.097,0.0,0.779,0.032,0.147,0.75,0.833,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,9,1990,4315.11,-2325.11,-1.168,0.012,0.0,0.045,0.0,0.943,0.0,0.097,0.833,1.0,0.0,60,0.0,1,Stable,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
379,10,1990,236.28,1753.72,0.881,0.134,0.071,0.0,0.0,0.0,0.0,0.243,0.8,0.6,0.875,60,0.0,1,Decreasing,Tech Enthusiast,9,Medium,No,Balanced,Increase Monthly Savings
379,11,1990,952.8,1037.2,0.521,0.0,0.034,0.486,0.0,0.262,0.0,0.0,0.8,1.0,0.495,60,0.0,1,Increasing,Tech Enthusiast,9,Medium,No,Balanced,Reduce Shopping
379,12,1990,4954.06,-2964.06,-1.489,0.01,0.0,0.059,0.0,0.898,0.023,0.335,1.0,0.625,0.0,60,0.0,1,Increasing,Tech Enthusiast,9,High,No,Overspender,Emergency Spending Alert
380,1,1500,601.34,898.66,0.599,0.0,0.0,0.0,0.013,0.0,0.0,0.646,0.909,0.182,0.544,60,0.0,1,Stable,Budget Student,6,Medium,Yes,Balanced,Increase Monthly Savings
380,2,1500,308.37,1191.63,0.794,0.0,0.039,0.0,0.065,0.0,0.0,0.0,0.833,0.5,0.766,92,0.104,1,Decreasing,Budget Student,6,Low,Yes,Disciplined,Maintain Current Habits
380,3,1500,108.9,1391.1,0.927,0.295,0.0,0.0,0.073,0.0,0.0,0.295,1.0,0.667,0.917,92,0.109,1,Decreasing,Budget Student,6,Low,Yes,Disciplined,Reduce Restaurant Spending
380,4,1500,95.53,1404.47,0.936,0.0,0.0,0.0,0.204,0.0,0.0,0.602,1.0,0.25,0.928,60,0.0,1,Decreasing,Budget Student,6,Medium,Yes,Balanced,Increase Monthly Savings
380,5,1500,210.78,1289.22,0.859,0.0,0.0,0.0,0.083,0.0,0.0,0.715,1.0,0.714,0.84,100,0.21,1,Increasing,Budget Student,6,Low,Yes,Disciplined,Maintain Current Habits
380,6,1500,479.41,1020.59,0.68,0.125,0.025,0.0,0.0,0.0,0.0,0.063,0.778,0.111,0.637,75,0.002,1,Increasing,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,7,1500,478.84,1021.16,0.681,0.063,0.0,0.0,0.0,0.0,0.0,0.063,1.0,0.143,0.637,60,0.0,1,Stable,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,8,1500,281.75,1218.25,0.812,0.0,0.096,0.0,0.065,0.0,0.0,0.52,1.0,0.143,0.787,60,0.0,1,Decreasing,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,9,1500,595.61,904.39,0.603,0.0,0.0,0.0,0.018,0.0,0.0,0.0,1.0,0.5,0.549,60,0.0,1,Increasing,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,10,1500,385.48,1114.52,0.743,0.0,0.062,0.0,0.042,0.0,0.0,0.101,1.0,0.333,0.708,60,0.0,1,Decreasing,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,11,1500,368.79,1131.21,0.754,0.0,0.0,0.0,0.067,0.0,0.0,0.175,1.0,0.333,0.721,60,0.0,1,Stable,Budget Student,6,Medium,No,Balanced,Increase Monthly Savings
380,12,1500,334.29,1165.71,0.777,0.0,0.036,0.0,0.141,0.0,0.0,0.024,1.0,0.2,0.747,100,0.178,1,Stable,Budget Student,6,Low,No,Disciplined,Maintain Current Habits
381,1,990,9649.67,-8659.67,-8.747,0.012,0.002,0.023,0.0,0.918,0.007,0.466,0.167,0.5,0.0,60,0.0,1,Stable,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,2,990,472.54,517.46,0.523,0.365,0.028,0.297,0.0,0.0,0.0,0.0,0.5,0.667,0.375,60,0.0,1,Decreasing,Impulsive,12,Medium,Yes,Balanced,Reduce Restaurant Spending
381,3,990,1671.53,-681.53,-0.688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60,0.0,1,Increasing,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,4,990,454.73,535.27,0.541,0.137,0.117,0.176,0.0,0.0,0.0,0.764,0.167,0.833,0.398,60,0.0,1,Decreasing,Impulsive,12,Medium,Yes,Balanced,Increase Monthly Savings
381,5,990,2957.0,-1967.0,-1.987,0.0,0.01,0.038,0.003,0.761,0.022,0.038,0.1,0.8,0.0,60,0.0,1,Increasing,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,6,990,173.91,816.09,0.824,0.0,0.099,0.901,0.0,0.0,0.0,0.099,0.0,1.0,0.77,60,0.0,1,Decreasing,Impulsive,12,Medium,Yes,Balanced,Reduce Shopping
381,7,990,326.11,663.89,0.671,0.0,0.072,0.245,0.0,0.0,0.143,0.318,0.0,0.5,0.568,60,0.0,1,Increasing,Impulsive,12,Medium,Yes,Balanced,Increase Monthly Savings
381,8,990,4433.68,-3443.68,-3.478,0.013,0.016,0.122,0.006,0.724,0.068,0.074,0.083,0.833,0.0,60,0.0,1,Increasing,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,9,990,4514.36,-3524.36,-3.56,0.021,0.0,0.072,0.0,0.841,0.033,0.66,0.222,0.778,0.0,60,0.0,1,Stable,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,10,990,2580.56,-1590.56,-1.607,0.0,0.015,0.1,0.0,0.721,0.05,0.962,0.0,0.714,0.0,60,0.0,1,Decreasing,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,11,990,2510.06,-1520.06,-1.535,0.0,0.005,0.303,0.0,0.451,0.0,0.243,0.125,0.625,0.0,60,0.0,1,Stable,Impulsive,12,High,No,Overspender,Emergency Spending Alert
381,12,990,764.96,225.04,0.227,0.074,0.0,0.404,0.029,0.0,0.231,0.156,0.5,0.833,0.0,60,0.0,1,Decreasing,Impulsive,12,Medium,No,Balanced,Reduce Shopping
382,1,990,1678.0,-688.0,-0.695,0.038,0.008,0.233,0.014,0.0,0.0,0.217,0.417,0.917,0.0,60,0.0,1,Stable,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,2,990,1185.84,-195.84,-0.198,0.0,0.0,0.617,0.045,0.0,0.1,0.342,0.143,0.857,0.0,60,0.0,1,Decreasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,3,990,6155.35,-5165.35,-5.218,0.006,0.0,0.128,0.0,0.763,0.0,0.0,0.3,0.7,0.0,60,0.0,1,Increasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,4,990,796.85,193.15,0.195,0.0,0.017,0.681,0.0,0.0,0.0,0.179,0.429,0.857,0.029,60,0.0,1,Decreasing,Shopaholic,3,Medium,No,Balanced,Reduce Shopping
382,5,990,2440.45,-1450.45,-1.465,0.032,0.0,0.156,0.003,0.373,0.04,0.378,0.4,0.8,0.0,60,0.0,1,Increasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,6,990,820.49,169.51,0.171,0.0,0.039,0.301,0.034,0.0,0.0,0.326,0.375,0.75,0.0,60,0.0,1,Decreasing,Shopaholic,3,Medium,No,Balanced,Reduce Shopping
382,7,990,2157.3,-1167.3,-1.179,0.081,0.014,0.756,0.0,0.0,0.0,0.166,0.333,0.833,0.0,60,0.0,1,Increasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,8,990,929.83,60.17,0.061,0.116,0.022,0.426,0.0,0.0,0.0,0.49,0.571,0.571,0.0,60,0.0,1,Decreasing,Shopaholic,3,Medium,No,Balanced,Reduce Shopping
382,9,990,1360.7,-370.7,-0.374,0.0,0.0,0.226,0.0,0.0,0.086,0.257,0.167,1.0,0.0,60,0.0,1,Increasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,10,990,4204.66,-3214.66,-3.247,0.0,0.006,0.214,0.0,0.689,0.0,0.695,0.333,1.0,0.0,60,0.0,1,Increasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,11,990,2104.97,-1114.97,-1.126,0.0,0.006,0.333,0.03,0.0,0.077,0.298,0.417,0.833,0.0,60,0.0,1,Decreasing,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
382,12,990,2087.68,-1097.68,-1.109,0.039,0.0,0.438,0.0,0.0,0.0,0.309,0.385,0.846,0.0,60,0.0,1,Stable,Shopaholic,3,High,No,Overspender,Emergency Spending Alert
383,1,2190,442.27,1747.73,0.798,0.0,0.0,0.0,0.065,0.0,0.0,0.476,1.0,0.111,0.759,60,0.0,1,Stable,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
383,2,2190,389.43,1800.57,0.822,0.111,0.0,0.0,0.049,0.0,0.0,0.548,1.0,0.429,0.788,60,0.0,1,Decreasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
383,3,2190,368.88,1821.12,0.832,0.09,0.033,0.0,0.06,0.0,0.0,0.391,1.0,0.222,0.799,60,0.0,1,Stable,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
383,4,2190,654.93,1535.07,0.701,0.137,0.0,0.0,0.032,0.0,0.0,0.134,0.923,0.308,0.643,60,0.0,1,Increasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
383,5,2190,253.24,1936.76,0.884,0.118,0.0,0.0,0.077,0.0,0.0,0.743,1.0,0.143,0.862,92,0.189,1,Decreasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
383,6,2190,316.18,1873.82,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.828,60,0.0,1,Increasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
383,7,2190,452.15,1737.85,0.794,0.0,0.0,0.0,0.057,0.0,0.0,0.415,1.0,0.286,0.754,100,0.405,1,Increasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
383,8,2190,365.99,1824.01,0.833,0.0,0.033,0.0,0.025,0.0,0.0,0.0,1.0,0.0,0.801,60,0.0,1,Decreasing,Budget Student,9,Medium,No,Balanced,Increase Monthly Savings
383,9,2190,99.27,2090.73,0.955,0.302,0.162,0.0,0.081,0.0,0.0,0.383,0.75,0.0,0.946,60,0.0,1,Decreasing,Budget Student,9,Medium,No,Balanced,Reduce Restaurant Spending
383,10,2190,512.83,1677.17,0.766,0.0,0.0,0.0,0.034,0.0,0.0,0.432,0.889,0.333,0.721,100,0.449,1,Increasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
383,11,2190,497.17,1692.83,0.773,0.0,0.024,0.0,0.023,0.0,0.0,0.471,0.778,0.333,0.729,60,0.0,1,Stable,Budget Student,9,Medium,No,Balanced,Increase Monthly Savings
383,12,2190,542.84,1647.16,0.752,0.0,0.044,0.0,0.034,0.0,0.0,0.12,1.0,0.182,0.704,60,0.0,1,Stable,Budget Student,9,Medium,No,Balanced,Increase Monthly Savings
384,1,990,1751.58,-761.58,-0.769,0.038,0.016,0.106,0.011,0.738,0.0,0.21,0.727,0.455,0.0,60,0.0,1,Stable,Balanced,6,High,No,Overspender,Emergency Spending Alert
384,2,990,363.65,626.35,0.633,0.082,0.033,0.0,0.0,0.0,0.0,0.316,0.833,0.167,0.594,60,0.0,1,Decreasing,Balanced,6,Medium,Yes,Balanced,Increase Monthly Savings
384,3,990,857.11,132.89,0.134,0.16,0.014,0.0,0.028,0.0,0.132,0.218,0.692,0.462,0.044,60,0.0,1,Increasing,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
384,4,990,657.1,332.9,0.336,0.046,0.059,0.589,0.0,0.0,0.0,0.447,0.7,0.5,0.267,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Reduce Shopping
384,5,990,700.7,289.3,0.292,0.0,0.037,0.0,0.0,0.357,0.0,0.192,0.778,0.222,0.219,60,0.0,1,Stable,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
384,6,990,1199.73,-209.73,-0.212,0.079,0.02,0.299,0.0,0.415,0.061,0.478,1.0,0.417,0.0,60,0.0,1,Increasing,Balanced,6,High,No,Overspender,Emergency Spending Alert
384,7,990,691.3,298.7,0.302,0.087,0.018,0.0,0.0,0.0,0.436,0.258,0.727,0.545,0.229,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
384,8,990,492.47,497.53,0.503,0.087,0.031,0.436,0.021,0.0,0.092,0.225,1.0,0.143,0.451,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Reduce Shopping
384,9,990,1573.2,-583.2,-0.589,0.038,0.018,0.067,0.0,0.75,0.047,0.815,0.875,0.25,0.0,60,0.0,1,Increasing,Balanced,6,High,No,Overspender,Emergency Spending Alert
384,10,990,653.78,336.22,0.34,0.0,0.018,0.178,0.0,0.0,0.113,0.544,0.778,0.222,0.271,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
384,11,990,664.21,325.79,0.329,0.091,0.02,0.722,0.04,0.0,0.0,0.132,1.0,0.714,0.259,60,0.0,1,Stable,Balanced,6,Medium,No,Balanced,Reduce Shopping
384,12,990,987.72,2.28,0.002,0.147,0.024,0.365,0.027,0.0,0.025,0.59,0.733,0.467,0.0,60,0.0,1,Increasing,Balanced,6,High,No,Impulsive,Reduce Shopping
385,1,990,1008.6,-18.6,-0.019,0.126,0.014,0.0,0.025,0.0,0.226,0.083,0.556,0.333,0.0,60,0.0,1,Stable,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,2,990,610.48,379.52,0.383,0.338,0.0,0.201,0.036,0.0,0.141,0.151,0.444,0.333,0.204,60,0.0,1,Decreasing,Social Spender,3,Medium,No,Balanced,Reduce Restaurant Spending
385,3,990,996.82,-6.82,-0.007,0.388,0.03,0.154,0.0,0.0,0.284,0.444,0.5,0.5,0.0,60,0.0,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,4,990,1848.52,-858.52,-0.867,0.073,0.006,0.15,0.009,0.0,0.032,0.058,0.0,0.4,0.0,60,0.0,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,5,990,637.12,352.88,0.356,0.253,0.019,0.0,0.0,0.0,0.103,0.0,0.143,0.429,0.169,60,0.0,1,Decreasing,Social Spender,3,Medium,No,Balanced,Reduce Restaurant Spending
385,6,990,1434.23,-444.23,-0.449,0.13,0.027,0.233,0.0,0.0,0.029,0.071,0.636,0.455,0.0,60,0.0,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,7,990,2583.41,-1593.41,-1.61,0.031,0.0,0.091,0.0,0.0,0.0,0.014,0.6,0.6,0.0,60,0.0,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,8,990,1681.61,-691.61,-0.699,0.056,0.013,0.234,0.0,0.0,0.05,0.128,0.429,0.857,0.0,60,0.0,1,Decreasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,9,990,719.75,270.25,0.273,0.0,0.022,0.64,0.024,0.0,0.098,0.022,0.286,0.286,0.062,60,0.0,1,Decreasing,Social Spender,3,Medium,No,Balanced,Reduce Shopping
385,10,990,1136.96,-146.96,-0.148,0.114,0.021,0.213,0.007,0.0,0.0,0.477,0.5,0.375,0.0,60,0.0,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,11,990,1242.76,-252.76,-0.255,0.591,0.03,0.282,0.011,0.0,0.087,0.202,0.556,0.333,0.0,60,0.0,1,Stable,Social Spender,3,High,No,Overspender,Emergency Spending Alert
385,12,990,1754.69,-764.69,-0.772,0.103,0.0,0.0,0.0,0.0,0.044,0.034,0.286,0.571,0.0,100,0.12,1,Increasing,Social Spender,3,High,No,Overspender,Emergency Spending Alert
386,1,1200,2134.46,-934.46,-0.779,0.026,0.008,0.0,0.02,0.789,0.0,0.062,0.5,0.5,0.0,60,0.0,1,Stable,Balanced,6,High,No,Overspender,Emergency Spending Alert
386,2,1200,829.02,370.98,0.309,0.189,0.023,0.096,0.0,0.0,0.0,0.545,0.636,0.364,0.2,60,0.0,1,Decreasing,Balanced,6,Medium,Yes,Balanced,Increase Monthly Savings
386,3,1200,711.87,488.13,0.407,0.218,0.023,0.177,0.06,0.0,0.043,0.49,0.545,0.364,0.313,60,0.0,1,Decreasing,Balanced,6,Medium,Yes,Balanced,Increase Monthly Savings
386,4,1200,860.38,339.62,0.283,0.077,0.0,0.34,0.009,0.0,0.227,0.491,0.8,0.8,0.169,60,0.0,1,Increasing,Balanced,6,Medium,No,Balanced,Reduce Shopping
386,5,1200,175.19,1024.81,0.854,0.0,0.068,0.0,0.0,0.0,0.3,0.0,0.75,0.0,0.831,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
386,6,1200,1829.75,-629.75,-0.525,0.0,0.0,0.062,0.012,0.749,0.0,0.314,0.889,0.444,0.0,60,0.0,1,Increasing,Balanced,6,High,No,Overspender,Emergency Spending Alert
386,7,1200,1615.98,-415.98,-0.347,0.033,0.009,0.053,0.0,0.56,0.03,0.723,0.8,0.6,0.0,60,0.0,1,Decreasing,Balanced,6,High,No,Overspender,Emergency Spending Alert
386,8,1200,598.63,601.37,0.501,0.116,0.025,0.0,0.11,0.0,0.258,0.123,0.727,0.0,0.422,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Increase Monthly Savings
386,9,1200,626.87,573.13,0.478,0.142,0.019,0.279,0.0,0.0,0.076,0.0,0.75,0.625,0.395,100,0.11,1,Stable,Balanced,6,Low,No,Disciplined,Maintain Current Habits
386,10,1200,887.58,312.42,0.26,0.082,0.014,0.407,0.032,0.0,0.064,0.047,0.833,0.417,0.143,60,0.0,1,Increasing,Balanced,6,Medium,No,Balanced,Reduce Shopping
386,11,1200,1520.79,-320.79,-0.267,0.049,0.0,0.149,0.018,0.491,0.067,0.183,0.636,0.636,0.0,60,0.0,1,Increasing,Balanced,6,High,No,Overspender,Emergency Spending Alert
386,12,1200,746.48,453.52,0.378,0.0,0.0,0.377,0.014,0.0,0.141,0.107,0.875,0.5,0.279,60,0.0,1,Decreasing,Balanced,6,Medium,No,Balanced,Reduce Shopping
387,1,2190,258.03,1931.97,0.882,0.0,0.0,0.0,0.171,0.0,0.159,0.829,1.0,0.667,0.843,60,0.0,1,Stable,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
387,2,2190,727.15,1462.85,0.668,0.047,0.02,0.0,0.0,0.0,0.058,0.313,0.889,0.0,0.558,85,0.13,1,Increasing,Disciplined,9,Low,Yes,Disciplined,Maintain Current Habits
387,3,2190,815.36,1374.64,0.628,0.037,0.015,0.0,0.01,0.0,0.0,0.292,0.917,0.5,0.504,60,0.0,1,Increasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
387,4,2190,517.11,1672.89,0.764,0.0,0.0,0.0,0.019,0.0,0.0,0.526,1.0,0.143,0.685,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
387,5,2190,463.47,1726.53,0.788,0.0,0.053,0.0,0.068,0.0,0.0,0.737,1.0,0.222,0.718,100,0.321,1,Decreasing,Disciplined,9,Low,Yes,Disciplined,Maintain Current Habits
387,6,2190,296.63,1893.37,0.865,0.0,0.0,0.0,0.072,0.0,0.0,0.39,1.0,0.167,0.82,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
387,7,2190,2540.66,-350.66,-0.16,0.042,0.0,0.123,0.005,0.631,0.009,0.095,1.0,0.308,0.0,75,0.005,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
387,8,2190,1968.88,221.12,0.101,0.064,0.0,0.098,0.0,0.712,0.0,0.078,0.889,0.556,0.0,100,0.434,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
387,9,2190,354.09,1835.91,0.838,0.0,0.082,0.0,0.164,0.0,0.0,0.0,1.0,0.3,0.785,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
387,10,2190,760.98,1429.02,0.653,0.0,0.016,0.153,0.034,0.0,0.0,0.292,0.917,0.167,0.537,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
387,11,2190,578.73,1611.27,0.736,0.095,0.0,0.348,0.0,0.0,0.0,0.731,1.0,0.143,0.648,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Reduce Shopping
387,12,2190,445.86,1744.14,0.796,0.0,0.0,0.278,0.04,0.0,0.0,0.31,0.889,0.222,0.729,100,0.226,1,Decreasing,Disciplined,9,Low,Yes,Disciplined,Maintain Current Habits
388,1,1690,430.54,1259.46,0.745,0.072,0.034,0.227,0.022,0.0,0.0,0.201,0.75,0.5,0.696,60,0.0,1,Stable,Balanced,3,Medium,Yes,Balanced,Increase Monthly Savings
388,2,1690,282.98,1407.02,0.833,0.135,0.0,0.448,0.045,0.0,0.373,0.373,1.0,0.0,0.8,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Reduce Shopping
388,3,1690,684.67,1005.33,0.595,0.0,0.0,0.0,0.017,0.0,0.112,0.129,0.556,0.556,0.517,60,0.0,1,Increasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
388,4,1690,2227.96,-537.96,-0.318,0.0,0.011,0.0,0.004,0.858,0.01,0.098,0.556,0.444,0.0,60,0.0,1,Increasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
388,5,1690,336.66,1353.34,0.801,0.0,0.047,0.0,0.024,0.0,0.0,0.385,0.8,0.4,0.762,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
388,6,1690,643.07,1046.93,0.619,0.059,0.019,0.514,0.012,0.0,0.0,0.478,0.75,0.5,0.546,60,0.0,1,Increasing,Balanced,3,Medium,No,Balanced,Reduce Shopping
388,7,1690,1131.3,558.7,0.331,0.047,0.0,0.17,0.042,0.0,0.0,0.356,0.923,0.462,0.202,60,0.0,1,Increasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
388,8,1690,2568.18,-878.18,-0.52,0.0,0.0,0.179,0.0,0.743,0.078,0.074,0.833,0.5,0.0,100,0.057,1,Increasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
388,9,1690,279.6,1410.4,0.835,0.147,0.043,0.0,0.029,0.0,0.0,0.0,0.6,0.2,0.803,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
388,10,1690,1170.83,519.17,0.307,0.051,0.013,0.262,0.0,0.267,0.075,0.518,0.778,0.667,0.174,60,0.0,1,Increasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
388,11,1690,842.58,847.42,0.501,0.061,0.0,0.387,0.04,0.0,0.117,0.589,0.7,0.8,0.405,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Reduce Shopping
388,12,1690,516.73,1173.27,0.694,0.058,0.0,0.0,0.0,0.0,0.0,0.184,0.857,0.143,0.635,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
389,1,1800,508.17,1291.83,0.718,0.0,0.035,0.0,0.0,0.0,0.151,0.151,0.625,0.375,0.693,60,0.0,1,Stable,Balanced,9,Medium,Yes,Balanced,Increase Monthly Savings
389,2,1800,3933.2,-2133.2,-1.185,0.008,0.008,0.0,0.01,0.778,0.039,0.056,0.833,0.389,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
389,3,1800,1749.15,50.85,0.028,0.017,0.0,0.119,0.017,0.64,0.0,0.335,0.444,0.444,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Impulsive,Increase Savings
389,4,1800,1397.49,402.51,0.224,0.063,0.02,0.096,0.028,0.772,0.0,0.83,0.889,0.222,0.157,60,0.0,1,Decreasing,Balanced,9,Medium,Yes,Balanced,Increase Monthly Savings
389,5,1800,542.89,1257.11,0.698,0.0,0.0,0.0,0.0,0.0,0.063,0.226,0.833,0.167,0.672,60,0.0,1,Decreasing,Balanced,9,Medium,Yes,Balanced,Increase Monthly Savings
389,6,1800,1293.93,506.07,0.281,0.023,0.0,0.0,0.0,0.894,0.0,0.0,1.0,0.333,0.219,60,0.0,1,Increasing,Balanced,9,Medium,No,Balanced,Increase Monthly Savings
389,7,1800,1620.47,179.53,0.1,0.0,0.0,0.049,0.0,0.834,0.037,0.0,0.25,0.5,0.022,60,0.0,1,Increasing,Balanced,9,Medium,No,Balanced,Increase Monthly Savings
389,8,1800,231.75,1568.25,0.871,0.258,0.0,0.707,0.035,0.0,0.0,0.965,0.667,0.667,0.86,60,0.0,1,Decreasing,Balanced,9,Medium,No,Balanced,Reduce Shopping
389,9,1800,2096.15,-296.15,-0.165,0.0,0.008,0.0,0.008,0.904,0.0,0.008,0.5,0.667,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
389,10,1800,755.3,1044.7,0.58,0.079,0.039,0.0,0.012,0.0,0.082,0.552,1.0,0.273,0.544,60,0.0,1,Decreasing,Balanced,9,Medium,No,Balanced,Increase Monthly Savings
389,11,1800,1035.48,764.52,0.425,0.0,0.0,0.0,0.009,0.909,0.0,0.091,1.0,0.333,0.375,60,0.0,1,Increasing,Balanced,9,Medium,No,Balanced,Increase Monthly Savings
389,12,1800,2643.38,-843.38,-0.469,0.013,0.015,0.075,0.01,0.742,0.014,0.057,0.846,0.615,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
390,1,700,5010.69,-4310.69,-6.158,0.02,0.0,0.07,0.0,0.797,0.0,0.193,0.1,0.9,0.0,60,0.0,1,Stable,Impulsive,9,High,No,Overspender,Emergency Spending Alert
390,2,700,5347.29,-4647.29,-6.639,0.013,0.0,0.11,0.003,0.805,0.027,0.084,0.3,0.7,0.0,60,0.0,1,Stable,Impulsive,9,High,No,Overspender,Emergency Spending Alert
390,3,700,3025.57,-2325.57,-3.322,0.065,0.004,0.06,0.0,0.66,0.076,0.108,0.083,0.667,0.0,60,0.0,1,Decreasing,Impulsive,9,High,No,Overspender,Emergency Spending Alert
390,4,700,5796.96,-5096.96,-7.281,0.009,0.006,0.026,0.0,0.919,0.017,0.928,0.222,1.0,0.0,60,0.0,1,Increasing,Impulsive,9,High,No,Overspender,Emergency Spending Alert
